Quest ID,Quest Title,Quest URL,Comments
1414,Classic Quests,https://www.wowhead.com/classic/quest=1414,
1415,Classic Quests,https://www.wowhead.com/classic/quest=1415,
1416,Classic Quests,https://www.wowhead.com/classic/quest=1416,
1417,Classic Quests,https://www.wowhead.com/classic/quest=1417,
1418,Neeka Bloodscar,https://www.wowhead.com/classic/quest=1418,"Subject: ""OMG they need to tell you how to get there!!!""
This quest really isn't worth the time!  It's good in the sense that it makes you discover the Badlands so that you can start questing over there but it's nearly impossible to find all of the passes to get there on your own.  If it weren't for guildies I'd still be wandering around.  Best I can say is take the port in Booty Bay (if you can't do it go to Org. engineer and get the quest for it so you can use the port), get out of Gnom. and then just follow the road towards Loch Mordan.  It's a long hike - just keep following the signs towards Loch.  You'll eventually end up at mountains and an entrance to your left - never being in that area before I wasn't sure if it was the entrance to Loch or what.  You won't get ganked my alliance if you go in - it's a pass through the mountain.  Once you get through you'll just follow the road to another pass.  Take that and then follow the road til it T's - Loch won't be on the signs anymore but head to the left up the hill.  You won't go too far up and it will say you discovered Loch.  The pass to get to the Badlands is at 48,69.  Nothing too high level so you don't have to worry about getting mauled.  Once you FINALLY find the Badlands follow along side the mountains to the north all the way to the west and there you will find the horde camp of Kargath.  The coords for Kargath are around 4,46 and Neeka is all the way up the tower (at the second level up).  I really hope this helps someone! | Subject: ""The way to Badlands""
I run from Arathi to wetlands and then trough dun algas that is guarded by lvl 30 pvp dwarfs then into lock modan and in the south there are a way in to badlands, just follow the edge of the map, or die.

cosmos user:
the entrence from lock modan - badlands tloc 46,78
kargath tloc 4,46
excuse my english"
1419,Coyote Thieves,https://www.wowhead.com/classic/quest=1419,"Subject: ""Coor""
Pretty easy, I found the coordinates of

32,63 to be an excellent place with several coyotes.

Good luck! | Subject: ""droprate""
good quest
100% droprate of 1 jawbone from each wolf mob in this zone"
1420,Report to Helgrum,https://www.wowhead.com/classic/quest=1420,"Subject: ""<Blank>""
fly to gromgol and run the street north, through duskwood. then head east (course: Darkshire), run through Deadwind Pass (just go east all the time) and after some minutes you will arrive in the swamp of sorrows"
1421,The Lost Caravan,https://www.wowhead.com/classic/quest=1421,"Subject: ""..""
confirmed, at 64, 18 | Subject: ""<Blank>""
Is at the end of the camp, near a little cage"
1422,Threat From the Sea,https://www.wowhead.com/classic/quest=1422,
1423,The Lost Supplies,https://www.wowhead.com/classic/quest=1423,"Subject: ""Locations!""
Alright guys, I will share some information so you could find them quicker.  I hope you can do the same when you know more.

This is four spawn-locations I know of;
1. 29,51
2. 33,47
3. 29,38
4. 43,34

I delivered 4 crates in 15 minutes, and 5 crates after 1.5 hours. This means I didn't find another spawn-location and someone picked it before I did so I find the fourth at one of my known locations.

*Edit:
Found another location:
5. 37,37 | Subject: ""SW HONOUR POINT QUEST ONLY.""
SW HONOUR POINT QUEST ONLY.
The Lost Supply quest has that single purpose to give you honour points with SW and nothing more. Before you reach lvl 46 you do get 25 rep points per crate! You can start The Lost Supply quest at lvl 30. It does only give you a small amount of xp the first time you hand it in.
- - -

And the day came when I, a gnome mage (lvl 43), finally got my horse.

I started this character whit the purpose to get exhalted with SW to get a horse. To make it a little easier to myself I headed to Elwyn Forest when I reached lvl 5. From that moment did I only do SW related quests.

I tried to start the crate collection at lvl 30. However it was too difficult at this low lvl with all the critters being lvl 35-40. So I went out and levelled up to 35 and went back. Again I had to give up � the beatings were to much all the time. I simply agroed everything in sight!
Once again I had to leave SoS disappointed. I went out and took all available quests and got myself to lvl 40. I even bought my mechanostrider which I really do recommend all who has the 100G needed - the regular run speed simply is to slow!

Now everything was a lot easier. I printed out a map of SoS and marked the crate spawn place every time I found one. However after a while I did not need the map anymore. I quickly found a path around in SoS from one spawn place to the next. And by using this same path over and over again I could quickly scout through the whole area. You do also learn all the critters position very fast.
Note: it is possible to cross the water several places without getting dis-mounted.

Here are all the details you will need:

Honour points from neutral to exhalted:
Neutral: 0/3.000
Friendly: 0/6.000
Honoured: 0/12.000
Revered: 0/21.000
Total: 42.000 after this you get 0/1000 but those are not needed to get the horse!)

QUEST END POINT:
All the crates are to be handed in to Quartermaster Lungertz.
He is situated in Nethergarde Keep in Blasted Lands (coordinates 66,21).

CRATE SPAWN PLACES:
All the crates have a random respawn.

Misty Valley:
(Critters: Swampwalkers lvl 38-40)
09,29
12,34
14,38
04,31 (cave with Mire Lord lvl 42)

Swamp area:
(Critters: Sawtooth Crocolish, Sorrow Spinner and Swamp Jaguars lvl 35-37)
29,38
29,50
33,45
37,36
43,33
45,35

Fallow Sanctuary:
(Critters: Lost ones lvl 34-39)
54,30
56,24
59,21
60,21
62,22
64,20

All together I did collect between 900 and 930 crates. I gained 3 lvls during the project.
From all the reward boxes I got 5 blue items, around 320 greater healing potions, loads of herbs for alchemy and around 25G in total. (The gold amount does not count in selling any items).
By the time I bought my horse total time /played = 12D 7H 37M! | Subject: ""waste""
2s 54c in the reward, no exp given. 5 reputation at level 49. | This quest is repeatable and is great for grinding rep with Stormwind. Starting at revered it should take you 1000 trips to hit exalted unless you are human and then it will take around 909 trips. | Subject: ""Lost Crate""
The quest gives me 2-3 rep. with SW and a box.  I have some locations to share please share more if you  know other locations.

1.  29,51
2.  37,47
3.  29,38
4.  43,34
5.  37,37
6.  66,21
7.  37,45
8.  56,24
9.  45,35
10. 14,35
11. 12,34
12. 60,21
13. 64,20"
1424,Pool of Tears,https://www.wowhead.com/classic/quest=1424,
1425,Deliver the Shipment,https://www.wowhead.com/classic/quest=1425,
1426,Threat From the Sea,https://www.wowhead.com/classic/quest=1426,
1427,Threat From the Sea,https://www.wowhead.com/classic/quest=1427,
1428,Continued Threat,https://www.wowhead.com/classic/quest=1428,"An excuse to kill murlocs is reward enough for me. | Subject: ""Stagalbog Cave""
There are plentiful supplies of Inksprayers, Flesheaters and Marsh Oracles in Stagalbog Cave, at 67,76 | The cave in Stalebog contains all three types of the murlocs you need to kill, and personally was much nicer then trying to pull single oracles out of large packs off the beach or underwater. The only issue I had was trying not to run into Swamp Talker, who I think has two different spawn points from within the cave. Running into a level 50 surrounded by level 44 mobs at 43 wouldn't have gone well I'm sure. | No reward, even though the quest hints to one. :(

Note: Quest isn't repeatable.
Last edited by Skosiris on 2010/03/12 (Patch 1.12.1) | I didn't know about the cave, but if you can deal with being underwater the sunken ship area at 95,25 has about 7 spawns which are usually half oracle half flesheater.

A potential bonus over the cave is that they are pretty much all single pulls with no possibility of aggro from runners. IE: safe ;) | You can find Oracles further up the coast, to the north. | Prerequist: Threat From The Sea (https://www.wowhead.com/classic/quest=1427) | Subject: ""re""
There are lots of Oracles in Stagalbog Cave. | Subject: ""Shore""
For the shore, you'll find Flesheater/Oracle between 94, 25 and 94, 60. The Flesheaters seem to be more likely to spawn than the Oracles, so all the (I think, three maybe four) spawns for the Oracles get clogged up sometimes.

For you herbalists, I found a cluster of Stranglekelp around 93,73."
1429,The Atal'ai Exile,https://www.wowhead.com/classic/quest=1429,"Subject: ""Weeee""
I was lazy and didn't bother trying to fight my way in, so I just mounted up and rode around to the temples, looking for the elusive gold disc on the mini-map. Found it, got to the troll, handed it in, and died. I'm gonna say it was worth it.

Edit: At one point this comment was scored 1000, although I have no idea how or why. How many internets have I won? | Subject: ""<Blank>""
ok exact place 34, 75 | The exile is found in Shadra'Alor in the Hinterlands. From the entrance to this area, run straight ahead to the temple in the southwest. Be prepared to kill 3-4 spiders and 4-5 trolls. Also be prepared to dodge Shadra, the level 55 elite spider.

You will need to go near the top of the temple (noted above) then drop down to the left before you reach the top. If you stick to the left side of the stairs, you should be able to see the exile (and his glowing yellow question mark). | You can get to the exile without going up the temple. after you pass the lake head to the west zone wall. run up the wall (it will take a few jumps) and you can drop down right on the platform he is standing. This is more difficult then Ormriss's description but it will require less fighting. | He's at 33.8,75.2. | Subject: ""<Blank>""
the exact loc is 33,75"
